team1,team2,home_team,team1_score,year,week,postseason,Att_x,Cmp,Cmp %,Yds/Att,Pass Yds,TD_x,INT,Rate,1st,1st%,20+_x,40+_x,Sck,SckY,Att_y,Rush Yds,YPC,TD_y,20+_y,40+_y,Rush 1st,Rush 1st%,Rush FUM,FGM,FG %,XPM,XP Pct,KRet TD,PRet T,allowed_Att_x,allowed_Cmp,allowed_Cmp %,allowed_Yds/Att,allowed_Yds,allowed_TD_x,allowed_INT_x,allowed_1st,allowed_1st%,allowed_Sck,allowed_Att_y,allowed_Rush Yds,allowed_YPC,allowed_TD_y,allowed_Rush 1st,allowed_Rush 1st%,allowed_FF,allowed_FR,allowed_FR TD,allowed_INT_y,allowed_INT TD,allowed_INT Yds
Lions,Cardinals,0,21,2013,2,0,634.0,371.0,58.5,7.3,4650.0,29.0,19.0,84.2,221.0,34.9,62.0,10.0,23.0,168.0,445.0,1792.0,4.0,15.0,8.0,0.0,105.0,23.6,19.0,19.0,79.2,42.0,97.7,1.0,1.0,625.0,367.0,58.7,6.0,3728.0,29.0,20.0,208.0,33.3,47.0,370.0,1351.0,3.6,5.0,68.0,18.4,11.0,9.0,1.0,20.0,4.0,251.0
Buccaneers,Saints,1,14,2013,2,0,514.0,291.0,56.6,6.2,3181.0,22.0,12.0,79.6,157.0,30.5,39.0,7.0,47.0,361.0,420.0,1612.0,3.8,6.0,9.0,2.0,75.0,17.9,6.0,23.0,79.3,31.0,100.0,0.0,0.0,507.0,304.0,60.0,6.1,3105.0,20.0,12.0,168.0,33.1,49.0,387.0,1786.0,4.6,11.0,82.0,21.2,13.0,7.0,0.0,12.0,0.0,169.0
Saints,Buccaneers,0,16,2013,2,0,651.0,446.0,68.5,7.9,5162.0,39.0,12.0,104.5,244.0,37.5,67.0,15.0,37.0,244.0,391.0,1473.0,3.8,10.0,7.0,0.0,87.0,22.2,1.0,24.0,75.0,48.0,100.0,0.0,0.0,547.0,352.0,64.4,7.0,3806.0,30.0,21.0,190.0,34.7,35.0,438.0,1762.0,4.0,10.0,95.0,21.7,15.0,10.0,0.0,21.0,3.0,338.0
Giants,Broncos,1,23,2013,2,0,567.0,325.0,57.3,6.8,3875.0,18.0,29.0,67.6,176.0,31.0,54.0,7.0,40.0,287.0,381.0,1332.0,3.5,11.0,4.0,1.0,77.0,20.2,12.0,23.0,88.5,31.0,100.0,0.0,0.0,613.0,357.0,58.2,6.6,4070.0,29.0,17.0,208.0,33.9,41.0,420.0,1626.0,3.9,15.0,90.0,21.4,16.0,9.0,1.0,17.0,1.0,141.0
Broncos,Giants,0,41,2013,2,0,675.0,461.0,68.3,8.2,5572.0,55.0,10.0,114.4,293.0,43.4,68.0,13.0,20.0,128.0,461.0,1873.0,4.1,16.0,9.0,1.0,107.0,23.2,10.0,25.0,96.2,75.0,100.0,1.0,1.0,601.0,361.0,60.1,6.0,3573.0,21.0,17.0,198.0,33.0,34.0,454.0,1743.0,3.8,12.0,101.0,22.2,15.0,12.0,0.0,17.0,2.0,270.0
Raiders,Jaguars,1,19,2013,2,0,519.0,298.0,57.4,7.0,3629.0,17.0,20.0,73.9,168.0,32.4,48.0,8.0,44.0,289.0,437.0,2000.0,4.6,16.0,18.0,3.0,90.0,20.6,7.0,21.0,70.0,37.0,100.0,0.0,0.0,551.0,354.0,64.2,7.2,3962.0,29.0,11.0,200.0,36.3,31.0,507.0,2108.0,4.2,20.0,121.0,23.9,15.0,10.0,1.0,11.0,1.0,172.0
Jaguars,Raiders,0,9,2013,2,0,592.0,349.0,59.0,6.3,3751.0,16.0,21.0,71.8,176.0,29.7,44.0,6.0,50.0,310.0,378.0,1260.0,3.3,7.0,7.0,2.0,71.0,18.8,5.0,23.0,92.0,22.0,95.6,0.0,0.0,549.0,374.0,68.1,7.4,4092.0,33.0,9.0,202.0,36.8,38.0,442.0,1727.0,3.9,15.0,100.0,22.6,19.0,12.0,2.0,9.0,1.0,83.0
Seahawks,Niners,1,29,2013,2,0,420.0,267.0,63.6,8.4,3508.0,27.0,9.0,102.4,160.0,38.1,52.0,10.0,44.0,272.0,509.0,2188.0,4.3,14.0,11.0,1.0,116.0,22.8,6.0,33.0,94.3,44.0,100.0,0.0,0.0,585.0,345.0,59.0,6.0,3536.0,19.0,18.0,181.0,30.9,38.0,397.0,1535.0,3.9,11.0,77.0,19.4,12.0,10.0,3.0,18.0,2.0,278.0
Niners,Seahawks,0,3,2013,2,0,417.0,244.0,58.5,7.7,3210.0,21.0,8.0,91.7,148.0,35.5,46.0,10.0,39.0,231.0,505.0,2201.0,4.4,18.0,20.0,3.0,115.0,22.8,7.0,32.0,88.9,44.0,100.0,0.0,0.0,524.0,309.0,59.0,5.2,2752.0,16.0,28.0,156.0,29.8,44.0,422.0,1626.0,3.8,4.0,83.0,19.7,17.0,10.0,1.0,28.0,3.0,385.0
Bengals,Steelers,1,20,2013,2,0,587.0,364.0,62.0,7.4,4318.0,33.0,20.0,89.0,205.0,34.9,57.0,15.0,29.0,182.0,481.0,1755.0,3.6,14.0,5.0,0.0,101.0,21.0,7.0,18.0,81.8,52.0,98.1,0.0,0.0,569.0,329.0,57.8,6.2,3553.0,21.0,10.0,174.0,30.6,34.0,433.0,1849.0,4.3,18.0,106.0,24.5,16.0,10.0,0.0,10.0,3.0,203.0
Steelers,Bengals,0,10,2013,2,0,586.0,377.0,64.3,7.4,4306.0,28.0,14.0,92.3,207.0,35.3,61.0,10.0,43.0,289.0,394.0,1383.0,3.5,9.0,7.0,1.0,81.0,20.6,6.0,30.0,93.8,39.0,100.0,0.0,1.0,614.0,362.0,59.0,5.4,3344.0,22.0,20.0,178.0,29.0,43.0,385.0,1544.0,4.0,6.0,72.0,18.7,13.0,11.0,1.0,20.0,4.0,200.0
Eagles,Chiefs,1,16,2013,3,0,508.0,310.0,61.0,8.7,4406.0,32.0,9.0,102.7,197.0,38.8,80.0,18.0,46.0,296.0,500.0,2566.0,5.1,19.0,19.0,5.0,133.0,26.6,5.0,23.0,82.1,45.0,100.0,0.0,0.0,592.0,334.0,56.4,6.7,3962.0,25.0,21.0,189.0,31.9,47.0,428.0,1923.0,4.5,9.0,88.0,20.6,13.0,15.0,2.0,21.0,5.0,488.0
Chiefs,Eagles,0,26,2013,3,0,546.0,333.0,61.0,6.5,3561.0,24.0,8.0,88.6,179.0,32.8,45.0,7.0,41.0,221.0,442.0,2056.0,4.6,17.0,13.0,1.0,110.0,24.9,8.0,22.0,78.6,52.0,100.0,2.0,2.0,670.0,408.0,60.9,6.9,4636.0,25.0,19.0,239.0,35.7,37.0,443.0,1668.0,3.8,12.0,100.0,22.6,13.0,12.0,1.0,19.0,1.0,294.0
Ravens,Texans,1,30,2013,3,0,619.0,363.0,58.6,6.3,3914.0,19.0,23.0,72.0,189.0,30.5,45.0,14.0,48.0,324.0,423.0,1328.0,3.1,7.0,5.0,1.0,68.0,16.1,2.0,38.0,92.7,26.0,100.0,1.0,1.0,484.0,287.0,59.3,6.4,3123.0,29.0,7.0,158.0,32.6,32.0,454.0,1958.0,4.3,11.0,88.0,19.4,10.0,4.0,0.0,7.0,1.0,86.0
Texans,Ravens,0,9,2013,3,0,633.0,371.0,58.6,6.6,4183.0,19.0,22.0,74.0,198.0,31.3,53.0,9.0,42.0,370.0,414.0,1743.0,4.2,7.0,7.0,1.0,89.0,21.5,5.0,26.0,74.3,26.0,100.0,0.0,1.0,552.0,314.0,56.9,6.7,3681.0,25.0,16.0,176.0,31.9,40.0,440.0,1687.0,3.8,7.0,79.0,18.0,14.0,7.0,0.0,16.0,1.0,160.0
Bengals,Packers,1,34,2013,3,0,587.0,364.0,62.0,7.4,4318.0,33.0,20.0,89.0,205.0,34.9,57.0,15.0,29.0,182.0,481.0,1755.0,3.6,14.0,5.0,0.0,101.0,21.0,7.0,18.0,81.8,52.0,98.1,0.0,0.0,539.0,332.0,61.6,7.3,3956.0,30.0,11.0,190.0,35.2,44.0,432.0,2000.0,4.6,16.0,116.0,26.8,16.0,11.0,2.0,11.0,0.0,36.0
Packers,Bengals,0,30,2013,3,0,570.0,366.0,64.2,8.0,4538.0,25.0,16.0,91.7,201.0,35.3,65.0,11.0,45.0,270.0,459.0,2136.0,4.6,17.0,11.0,5.0,118.0,25.7,7.0,33.0,89.2,42.0,100.0,0.0,1.0,614.0,362.0,59.0,5.4,3344.0,22.0,20.0,178.0,29.0,43.0,385.0,1544.0,4.0,6.0,72.0,18.7,13.0,11.0,1.0,20.0,4.0,200.0
Cowboys,Rams,1,31,2013,3,0,586.0,375.0,64.0,7.2,4226.0,33.0,12.0,95.7,213.0,36.4,48.0,7.0,35.0,272.0,336.0,1504.0,4.5,12.0,9.0,4.0,80.0,23.8,5.0,28.0,93.3,47.0,100.0,0.0,1.0,521.0,355.0,68.1,7.4,3874.0,21.0,14.0,203.0,39.0,53.0,440.0,1646.0,3.7,18.0,87.0,19.8,21.0,15.0,3.0,14.0,2.0,256.0
Rams,Cowboys,0,7,2013,3,0,506.0,301.0,59.5,6.6,3360.0,22.0,11.0,84.8,165.0,32.6,41.0,5.0,36.0,235.0,426.0,1752.0,4.1,10.0,11.0,4.0,82.0,19.2,6.0,26.0,92.9,34.0,100.0,0.0,1.0,623.0,403.0,64.7,7.4,4589.0,33.0,15.0,231.0,37.1,34.0,437.0,2056.0,4.7,17.0,122.0,27.9,13.0,13.0,3.0,15.0,2.0,257.0
Vikings,Browns,1,27,2013,3,0,546.0,325.0,59.5,6.7,3645.0,18.0,19.0,76.0,173.0,31.7,54.0,7.0,44.0,218.0,423.0,2081.0,4.9,23.0,16.0,5.0,105.0,24.8,9.0,26.0,86.7,43.0,97.7,2.0,1.0,605.0,363.0,60.0,5.8,3538.0,29.0,14.0,197.0,32.6,40.0,462.0,1781.0,3.8,13.0,103.0,22.3,8.0,7.0,1.0,14.0,3.0,274.0
Browns,Vikings,0,31,2013,3,0,681.0,379.0,55.6,6.4,4372.0,26.0,20.0,75.7,200.0,29.4,52.0,14.0,49.0,325.0,348.0,1383.0,4.0,4.0,9.0,2.0,77.0,22.1,2.0,21.0,80.8,33.0,100.0,0.0,1.0,648.0,419.0,64.7,7.1,4595.0,37.0,12.0,247.0,38.1,41.0,443.0,1767.0,4.0,14.0,101.0,22.8,12.0,8.0,1.0,12.0,0.0,78.0
Patriots,Buccaneers,1,23,2013,3,0,628.0,380.0,60.5,6.9,4343.0,25.0,11.0,87.3,225.0,35.8,49.0,8.0,40.0,256.0,470.0,2065.0,4.4,19.0,12.0,2.0,109.0,23.2,10.0,38.0,92.7,44.0,100.0,0.0,0.0,547.0,352.0,64.4,7.0,3806.0,30.0,21.0,190.0,34.7,35.0,438.0,1762.0,4.0,10.0,95.0,21.7,15.0,10.0,0.0,21.0,3.0,338.0
Buccaneers,Patriots,0,3,2013,3,0,514.0,291.0,56.6,6.2,3181.0,22.0,12.0,79.6,157.0,30.5,39.0,7.0,47.0,361.0,420.0,1612.0,3.8,6.0,9.0,2.0,75.0,17.9,6.0,23.0,79.3,31.0,100.0,0.0,0.0,589.0,336.0,57.0,6.5,3824.0,25.0,17.0,208.0,35.3,48.0,481.0,2145.0,4.5,11.0,110.0,22.9,11.0,12.0,1.0,17.0,2.0,220.0
Saints,Cardinals,1,31,2013,3,0,651.0,446.0,68.5,7.9,5162.0,39.0,12.0,104.5,244.0,37.5,67.0,15.0,37.0,244.0,391.0,1473.0,3.8,10.0,7.0,0.0,87.0,22.2,1.0,24.0,75.0,48.0,100.0,0.0,0.0,625.0,367.0,58.7,6.0,3728.0,29.0,20.0,208.0,33.3,47.0,370.0,1351.0,3.6,5.0,68.0,18.4,11.0,9.0,1.0,20.0,4.0,251.0
Cardinals,Saints,0,7,2013,3,0,574.0,363.0,63.2,7.5,4291.0,24.0,22.0,83.9,205.0,35.7,49.0,9.0,41.0,289.0,422.0,1540.0,3.6,12.0,10.0,1.0,84.0,19.9,7.0,30.0,83.3,37.0,100.0,0.0,0.0,507.0,304.0,60.0,6.1,3105.0,20.0,12.0,168.0,33.1,49.0,387.0,1786.0,4.6,11.0,82.0,21.2,13.0,7.0,0.0,12.0,0.0,169.0
Titans,Chargers,1,20,2013,3,0,533.0,328.0,61.5,7.0,3710.0,22.0,16.0,83.6,172.0,32.3,48.0,10.0,37.0,214.0,462.0,1894.0,4.1,16.0,11.0,0.0,103.0,22.3,8.0,25.0,86.2,41.0,100.0,0.0,0.0,548.0,364.0,66.4,7.6,4139.0,23.0,11.0,208.0,38.0,35.0,376.0,1725.0,4.6,14.0,98.0,26.1,11.0,6.0,0.0,11.0,1.0,143.0
Chargers,Titans,0,17,2013,3,0,544.0,378.0,69.5,8.2,4478.0,32.0,11.0,105.5,230.0,42.3,60.0,6.0,30.0,150.0,486.0,1965.0,4.0,9.0,7.0,2.0,103.0,21.2,5.0,34.0,91.9,42.0,100.0,0.0,0.0,545.0,344.0,63.1,6.6,3612.0,15.0,13.0,191.0,35.0,36.0,446.0,1795.0,4.0,21.0,108.0,24.2,14.0,12.0,2.0,13.0,1.0,113.0
Redskins,Lions,1,20,2013,3,0,611.0,355.0,58.1,6.6,4057.0,20.0,19.0,76.1,198.0,32.4,39.0,6.0,43.0,306.0,453.0,2164.0,4.8,14.0,16.0,1.0,112.0,24.7,11.0,21.0,80.8,33.0,100.0,0.0,0.0,572.0,338.0,59.1,6.9,3950.0,24.0,15.0,197.0,34.4,33.0,377.0,1596.0,4.2,10.0,62.0,16.4,11.0,7.0,1.0,15.0,1.0,211.0
Lions,Redskins,0,27,2013,3,0,634.0,371.0,58.5,7.3,4650.0,29.0,19.0,84.2,221.0,34.9,62.0,10.0,23.0,168.0,445.0,1792.0,4.0,15.0,8.0,0.0,105.0,23.6,19.0,19.0,79.2,42.0,97.7,1.0,1.0,514.0,337.0,65.6,7.6,3896.0,29.0,16.0,204.0,39.7,36.0,443.0,1769.0,4.0,23.0,102.0,23.0,12.0,9.0,1.0,16.0,4.0,247.0
Panthers,Giants,1,38,2013,3,0,473.0,292.0,61.7,7.1,3379.0,24.0,13.0,88.8,169.0,35.7,33.0,7.0,43.0,336.0,483.0,2026.0,4.2,14.0,10.0,2.0,122.0,25.3,3.0,24.0,88.9,42.0,100.0,0.0,0.0,601.0,361.0,60.1,6.0,3573.0,21.0,17.0,198.0,33.0,34.0,454.0,1743.0,3.8,12.0,101.0,22.2,15.0,12.0,0.0,17.0,2.0,270.0
Giants,Panthers,0,0,2013,3,0,567.0,325.0,57.3,6.8,3875.0,18.0,29.0,67.6,176.0,31.0,54.0,7.0,40.0,287.0,381.0,1332.0,3.5,11.0,4.0,1.0,77.0,20.2,12.0,23.0,88.5,31.0,100.0,0.0,0.0,563.0,375.0,66.6,6.1,3429.0,17.0,20.0,178.0,31.6,60.0,352.0,1391.0,4.0,4.0,70.0,19.9,11.0,9.0,0.0,20.0,4.0,234.0
Dolphins,Falcons,1,27,2013,3,0,594.0,357.0,60.1,6.7,3966.0,24.0,19.0,80.1,205.0,34.5,47.0,11.0,58.0,399.0,349.0,1440.0,4.1,8.0,8.0,4.0,61.0,17.5,5.0,26.0,76.5,33.0,100.0,0.0,0.0,516.0,341.0,66.1,7.6,3897.0,31.0,10.0,196.0,38.0,32.0,455.0,2173.0,4.8,14.0,102.0,22.4,13.0,10.0,1.0,10.0,2.0,176.0
Falcons,Dolphins,0,23,2013,3,0,659.0,445.0,67.5,6.9,4541.0,26.0,17.0,89.5,227.0,34.4,44.0,9.0,44.0,298.0,321.0,1247.0,3.9,11.0,6.0,2.0,64.0,19.9,1.0,24.0,88.9,39.0,100.0,0.0,0.0,580.0,344.0,59.3,6.5,3752.0,17.0,18.0,192.0,33.1,42.0,484.0,1998.0,4.1,14.0,114.0,23.6,10.0,6.0,0.0,18.0,2.0,204.0
Jets,Bills,1,27,2013,3,0,480.0,266.0,55.4,6.8,3270.0,13.0,22.0,66.6,154.0,32.1,47.0,6.0,47.0,338.0,493.0,2158.0,4.4,12.0,14.0,2.0,105.0,21.3,7.0,33.0,91.7,27.0,100.0,0.0,0.0,561.0,310.0,55.3,5.8,3271.0,28.0,23.0,170.0,30.3,57.0,471.0,2063.0,4.4,10.0,98.0,20.8,12.0,6.0,1.0,23.0,2.0,289.0
Bills,Jets,0,20,2013,3,0,522.0,299.0,57.3,6.5,3373.0,16.0,15.0,75.0,149.0,28.5,46.0,9.0,48.0,270.0,546.0,2307.0,4.2,15.0,11.0,5.0,113.0,20.7,12.0,33.0,91.7,32.0,100.0,0.0,0.0,586.0,345.0,58.9,6.7,3947.0,26.0,13.0,198.0,33.8,41.0,421.0,1412.0,3.4,9.0,68.0,16.2,10.0,2.0,0.0,13.0,1.0,167.0
Niners,Colts,1,7,2013,3,0,417.0,244.0,58.5,7.7,3210.0,21.0,8.0,91.7,148.0,35.5,46.0,10.0,39.0,231.0,505.0,2201.0,4.4,18.0,20.0,3.0,115.0,22.8,7.0,32.0,88.9,44.0,100.0,0.0,0.0,536.0,324.0,60.4,6.9,3711.0,21.0,15.0,191.0,35.6,42.0,448.0,2002.0,4.5,14.0,101.0,22.5,19.0,12.0,0.0,15.0,1.0,186.0
Colts,Niners,0,27,2013,3,0,582.0,350.0,60.1,6.8,3952.0,23.0,10.0,86.5,191.0,32.8,45.0,10.0,32.0,227.0,409.0,1743.0,4.3,15.0,11.0,2.0,88.0,21.5,3.0,35.0,87.5,34.0,100.0,0.0,0.0,585.0,345.0,59.0,6.0,3536.0,19.0,18.0,181.0,30.9,38.0,397.0,1535.0,3.9,11.0,77.0,19.4,12.0,10.0,3.0,18.0,2.0,278.0
Seahawks,Jaguars,1,45,2013,3,0,420.0,267.0,63.6,8.4,3508.0,27.0,9.0,102.4,160.0,38.1,52.0,10.0,44.0,272.0,509.0,2188.0,4.3,14.0,11.0,1.0,116.0,22.8,6.0,33.0,94.3,44.0,100.0,0.0,0.0,551.0,354.0,64.2,7.2,3962.0,29.0,11.0,200.0,36.3,31.0,507.0,2108.0,4.2,20.0,121.0,23.9,15.0,10.0,1.0,11.0,1.0,172.0
Jaguars,Seahawks,0,17,2013,3,0,592.0,349.0,59.0,6.3,3751.0,16.0,21.0,71.8,176.0,29.7,44.0,6.0,50.0,310.0,378.0,1260.0,3.3,7.0,7.0,2.0,71.0,18.8,5.0,23.0,92.0,22.0,95.6,0.0,0.0,524.0,309.0,59.0,5.2,2752.0,16.0,28.0,156.0,29.8,44.0,422.0,1626.0,3.8,4.0,83.0,19.7,17.0,10.0,1.0,28.0,3.0,385.0
Steelers,Bears,1,23,2013,3,0,586.0,377.0,64.3,7.4,4306.0,28.0,14.0,92.3,207.0,35.3,61.0,10.0,43.0,289.0,394.0,1383.0,3.5,9.0,7.0,1.0,81.0,20.6,6.0,30.0,93.8,39.0,100.0,0.0,1.0,507.0,315.0,62.1,7.4,3730.0,25.0,19.0,184.0,36.3,31.0,483.0,2583.0,5.4,22.0,147.0,30.4,19.0,8.0,1.0,19.0,5.0,428.0
Bears,Steelers,0,40,2013,3,0,579.0,373.0,64.4,7.7,4450.0,32.0,13.0,96.9,215.0,37.1,53.0,11.0,30.0,169.0,404.0,1828.0,4.5,13.0,13.0,5.0,102.0,25.2,4.0,26.0,89.7,45.0,97.8,0.0,1.0,569.0,329.0,57.8,6.2,3553.0,21.0,10.0,174.0,30.6,34.0,433.0,1849.0,4.3,18.0,106.0,24.5,16.0,10.0,0.0,10.0,3.0,203.0
Broncos,Raiders,1,37,2013,3,0,675.0,461.0,68.3,8.2,5572.0,55.0,10.0,114.4,293.0,43.4,68.0,13.0,20.0,128.0,461.0,1873.0,4.1,16.0,9.0,1.0,107.0,23.2,10.0,25.0,96.2,75.0,100.0,1.0,1.0,549.0,374.0,68.1,7.4,4092.0,33.0,9.0,202.0,36.8,38.0,442.0,1727.0,3.9,15.0,100.0,22.6,19.0,12.0,2.0,9.0,1.0,83.0
Raiders,Broncos,0,21,2013,3,0,519.0,298.0,57.4,7.0,3629.0,17.0,20.0,73.9,168.0,32.4,48.0,8.0,44.0,289.0,437.0,2000.0,4.6,16.0,18.0,3.0,90.0,20.6,7.0,21.0,70.0,37.0,100.0,0.0,0.0,613.0,357.0,58.2,6.6,4070.0,29.0,17.0,208.0,33.9,41.0,420.0,1626.0,3.9,15.0,90.0,21.4,16.0,9.0,1.0,17.0,1.0,141.0
Rams,Niners,1,11,2013,4,0,506.0,301.0,59.5,6.6,3360.0,22.0,11.0,84.8,165.0,32.6,41.0,5.0,36.0,235.0,426.0,1752.0,4.1,10.0,11.0,4.0,82.0,19.2,6.0,26.0,92.9,34.0,100.0,0.0,1.0,585.0,345.0,59.0,6.0,3536.0,19.0,18.0,181.0,30.9,38.0,397.0,1535.0,3.9,11.0,77.0,19.4,12.0,10.0,3.0,18.0,2.0,278.0
Niners,Rams,0,35,2013,4,0,417.0,244.0,58.5,7.7,3210.0,21.0,8.0,91.7,148.0,35.5,46.0,10.0,39.0,231.0,505.0,2201.0,4.4,18.0,20.0,3.0,115.0,22.8,7.0,32.0,88.9,44.0,100.0,0.0,0.0,521.0,355.0,68.1,7.4,3874.0,21.0,14.0,203.0,39.0,53.0,440.0,1646.0,3.7,18.0,87.0,19.8,21.0,15.0,3.0,14.0,2.0,256.0
Bills,Ravens,1,23,2013,4,0,522.0,299.0,57.3,6.5,3373.0,16.0,15.0,75.0,149.0,28.5,46.0,9.0,48.0,270.0,546.0,2307.0,4.2,15.0,11.0,5.0,113.0,20.7,12.0,33.0,91.7,32.0,100.0,0.0,0.0,552.0,314.0,56.9,6.7,3681.0,25.0,16.0,176.0,31.9,40.0,440.0,1687.0,3.8,7.0,79.0,18.0,14.0,7.0,0.0,16.0,1.0,160.0
Ravens,Bills,0,20,2013,4,0,619.0,363.0,58.6,6.3,3914.0,19.0,23.0,72.0,189.0,30.5,45.0,14.0,48.0,324.0,423.0,1328.0,3.1,7.0,5.0,1.0,68.0,16.1,2.0,38.0,92.7,26.0,100.0,1.0,1.0,561.0,310.0,55.3,5.8,3271.0,28.0,23.0,170.0,30.3,57.0,471.0,2063.0,4.4,10.0,98.0,20.8,12.0,6.0,1.0,23.0,2.0,289.0
Browns,Bengals,1,17,2013,4,0,681.0,379.0,55.6,6.4,4372.0,26.0,20.0,75.7,200.0,29.4,52.0,14.0,49.0,325.0,348.0,1383.0,4.0,4.0,9.0,2.0,77.0,22.1,2.0,21.0,80.8,33.0,100.0,0.0,1.0,614.0,362.0,59.0,5.4,3344.0,22.0,20.0,178.0,29.0,43.0,385.0,1544.0,4.0,6.0,72.0,18.7,13.0,11.0,1.0,20.0,4.0,200.0
Bengals,Browns,0,6,2013,4,0,587.0,364.0,62.0,7.4,4318.0,33.0,20.0,89.0,205.0,34.9,57.0,15.0,29.0,182.0,481.0,1755.0,3.6,14.0,5.0,0.0,101.0,21.0,7.0,18.0,81.8,52.0,98.1,0.0,0.0,605.0,363.0,60.0,5.8,3538.0,29.0,14.0,197.0,32.6,40.0,462.0,1781.0,3.8,13.0,103.0,22.3,8.0,7.0,1.0,14.0,3.0,274.0
Lions,Bears,1,40,2013,4,0,634.0,371.0,58.5,7.3,4650.0,29.0,19.0,84.2,221.0,34.9,62.0,10.0,23.0,168.0,445.0,1792.0,4.0,15.0,8.0,0.0,105.0,23.6,19.0,19.0,79.2,42.0,97.7,1.0,1.0,507.0,315.0,62.1,7.4,3730.0,25.0,19.0,184.0,36.3,31.0,483.0,2583.0,5.4,22.0,147.0,30.4,19.0,8.0,1.0,19.0,5.0,428.0
Bears,Lions,0,32,2013,4,0,579.0,373.0,64.4,7.7,4450.0,32.0,13.0,96.9,215.0,37.1,53.0,11.0,30.0,169.0,404.0,1828.0,4.5,13.0,13.0,5.0,102.0,25.2,4.0,26.0,89.7,45.0,97.8,0.0,1.0,572.0,338.0,59.1,6.9,3950.0,24.0,15.0,197.0,34.4,33.0,377.0,1596.0,4.2,10.0,62.0,16.4,11.0,7.0,1.0,15.0,1.0,211.0
Texans,Seahawks,1,20,2013,4,0,633.0,371.0,58.6,6.6,4183.0,19.0,22.0,74.0,198.0,31.3,53.0,9.0,42.0,370.0,414.0,1743.0,4.2,7.0,7.0,1.0,89.0,21.5,5.0,26.0,74.3,26.0,100.0,0.0,1.0,524.0,309.0,59.0,5.2,2752.0,16.0,28.0,156.0,29.8,44.0,422.0,1626.0,3.8,4.0,83.0,19.7,17.0,10.0,1.0,28.0,3.0,385.0
Seahawks,Texans,0,23,2013,4,0,420.0,267.0,63.6,8.4,3508.0,27.0,9.0,102.4,160.0,38.1,52.0,10.0,44.0,272.0,509.0,2188.0,4.3,14.0,11.0,1.0,116.0,22.8,6.0,33.0,94.3,44.0,100.0,0.0,0.0,484.0,287.0,59.3,6.4,3123.0,29.0,7.0,158.0,32.6,32.0,454.0,1958.0,4.3,11.0,88.0,19.4,10.0,4.0,0.0,7.0,1.0,86.0
Jaguars,Colts,1,3,2013,4,0,592.0,349.0,59.0,6.3,3751.0,16.0,21.0,71.8,176.0,29.7,44.0,6.0,50.0,310.0,378.0,1260.0,3.3,7.0,7.0,2.0,71.0,18.8,5.0,23.0,92.0,22.0,95.6,0.0,0.0,536.0,324.0,60.4,6.9,3711.0,21.0,15.0,191.0,35.6,42.0,448.0,2002.0,4.5,14.0,101.0,22.5,19.0,12.0,0.0,15.0,1.0,186.0
Colts,Jaguars,0,37,2013,4,0,582.0,350.0,60.1,6.8,3952.0,23.0,10.0,86.5,191.0,32.8,45.0,10.0,32.0,227.0,409.0,1743.0,4.3,15.0,11.0,2.0,88.0,21.5,3.0,35.0,87.5,34.0,100.0,0.0,0.0,551.0,354.0,64.2,7.2,3962.0,29.0,11.0,200.0,36.3,31.0,507.0,2108.0,4.2,20.0,121.0,23.9,15.0,10.0,1.0,11.0,1.0,172.0
Chiefs,Giants,1,31,2013,4,0,546.0,333.0,61.0,6.5,3561.0,24.0,8.0,88.6,179.0,32.8,45.0,7.0,41.0,221.0,442.0,2056.0,4.6,17.0,13.0,1.0,110.0,24.9,8.0,22.0,78.6,52.0,100.0,2.0,2.0,601.0,361.0,60.1,6.0,3573.0,21.0,17.0,198.0,33.0,34.0,454.0,1743.0,3.8,12.0,101.0,22.2,15.0,12.0,0.0,17.0,2.0,270.0
Giants,Chiefs,0,7,2013,4,0,567.0,325.0,57.3,6.8,3875.0,18.0,29.0,67.6,176.0,31.0,54.0,7.0,40.0,287.0,381.0,1332.0,3.5,11.0,4.0,1.0,77.0,20.2,12.0,23.0,88.5,31.0,100.0,0.0,0.0,592.0,334.0,56.4,6.7,3962.0,25.0,21.0,189.0,31.9,47.0,428.0,1923.0,4.5,9.0,88.0,20.6,13.0,15.0,2.0,21.0,5.0,488.0
Vikings,Steelers,1,34,2013,4,0,546.0,325.0,59.5,6.7,3645.0,18.0,19.0,76.0,173.0,31.7,54.0,7.0,44.0,218.0,423.0,2081.0,4.9,23.0,16.0,5.0,105.0,24.8,9.0,26.0,86.7,43.0,97.7,2.0,1.0,569.0,329.0,57.8,6.2,3553.0,21.0,10.0,174.0,30.6,34.0,433.0,1849.0,4.3,18.0,106.0,24.5,16.0,10.0,0.0,10.0,3.0,203.0
Steelers,Vikings,0,27,2013,4,0,586.0,377.0,64.3,7.4,4306.0,28.0,14.0,92.3,207.0,35.3,61.0,10.0,43.0,289.0,394.0,1383.0,3.5,9.0,7.0,1.0,81.0,20.6,6.0,30.0,93.8,39.0,100.0,0.0,1.0,648.0,419.0,64.7,7.1,4595.0,37.0,12.0,247.0,38.1,41.0,443.0,1767.0,4.0,14.0,101.0,22.8,12.0,8.0,1.0,12.0,0.0,78.0
